"SourceAdd","SourcePort","DestinationAdd","DestinationPort","Protocol","Length","TCP Window Size","TCP Length","UDP Length","HTTP Request Method"
"72.14.213.147","443","192.168.3.131","52152","TLSv1","653","42240","599","",""
"192.168.3.131","52152","72.14.213.147","443","TCP","54","65120","0","",""
"72.14.213.147","443","192.168.3.131","52152","TCP","60","47936","0","",""
"72.14.213.147","443","192.168.3.131","52152","TLSv1","109","47936","55","",""
"72.14.213.147","443","192.168.3.131","52152","TLSv1","648","47936","594","",""
"192.168.3.131","52152","72.14.213.147","443","TCP","54","64472","0","",""
"72.14.213.147","443","192.168.3.131","52152","TCP","60","53632","0","",""
"72.14.213.147","443","192.168.3.131","52152","TLSv1","110","53632","56","",""
"72.14.213.147","443","192.168.3.131","52152","TLSv1","649","53632","595","",""
"192.168.3.131","52152","72.14.213.147","443","TCP","54","65780","0","",""
"72.14.213.18","443","192.168.3.131","49673","TLSv1","133","1002","79","",""
"192.168.3.131","49673","72.14.213.18","443","TCP","54","16347","0","",""
"192.168.3.131","57757","239.255.255.250","1900","SSDP","167","","","133","M-SEARCH"
"192.168.3.131","57757","239.255.255.250","1900","SSDP","165","","","131","M-SEARCH"
"72.14.213.147","443","192.168.3.131","52152","TCP","60","59392","0","",""
"72.14.213.147","443","192.168.3.131","52152","TLSv1","108","59392","54","",""
"72.14.213.147","443","192.168.3.131","52152","TLSv1","653","59392","599","",""
"192.168.3.131","52152","72.14.213.147","443","TCP","54","65124","0","",""
"192.168.3.131","55960","206.108.207.139","80","TCP","54","65236","0","",""
"192.168.3.131","57038","74.217.50.10","80","TCP","54","64392","0","",""
"206.108.207.139","80","192.168.3.131","55960","TCP","60","59104","0","",""
"192.168.3.131","55960","206.108.207.139","80","TCP","54","65236","0","",""
"74.217.50.10","80","192.168.3.131","57038","TCP","60","8190","0","",""
"192.168.3.131","57038","74.217.50.10","80","TCP","54","64392","0","",""
"72.14.213.18","443","192.168.3.131","49673","TCP","134","1002","80","",""
"192.168.3.131","49673","72.14.213.18","443","TCP","54","16158","0","",""
"192.168.3.131","52201","72.14.213.102","443","TCP","66","8192","0","",""
"192.168.3.131","52202","72.14.213.102","443","TCP","66","8192","0","",""
"192.168.3.131","52203","72.14.213.102","443","TCP","66","8192","0","",""
"192.168.3.131","52204","72.14.213.102","443","TCP","66","8192","0","",""
"192.168.3.131","52205","72.14.213.102","443","TCP","66","8192","0","",""
"192.168.3.131","52206","72.14.213.102","443","TCP","66","8192","0","",""
"72.14.213.102","443","192.168.3.131","52201","TCP","66","5720","0","",""
"192.168.3.131","52201","72.14.213.102","443","TCP","54","65780","0","",""
"192.168.3.131","52201","72.14.213.102","443","TLSv1","236","65780","182","",""
"72.14.213.102","443","192.168.3.131","52202","TCP","66","5720","0","",""
"72.14.213.102","443","192.168.3.131","52203","TCP","66","5720","0","",""
"192.168.3.131","52202","72.14.213.102","443","TCP","54","65780","0","",""
"192.168.3.131","52203","72.14.213.102","443","TCP","54","65780","0","",""
"192.168.3.131","52202","72.14.213.102","443","TLSv1","236","65780","182","",""
"192.168.3.131","52203","72.14.213.102","443","TLSv1","236","65780","182","",""
"72.14.213.102","443","192.168.3.131","52204","TCP","66","5720","0","",""
"192.168.3.131","52204","72.14.213.102","443","TCP","54","65780","0","",""
"192.168.3.131","52204","72.14.213.102","443","TLSv1","236","65780","182","",""
"72.14.213.102","443","192.168.3.131","52205","TCP","66","5720","0","",""
"72.14.213.102","443","192.168.3.131","52206","TCP","66","5720","0","",""
"192.168.3.131","52205","72.14.213.102","443","TCP","54","65780","0","",""
"192.168.3.131","52206","72.14.213.102","443","TCP","54","65780","0","",""
"192.168.3.131","52205","72.14.213.102","443","TLSv1","236","65780","182","",""
"192.168.3.131","52206","72.14.213.102","443","TLSv1","236","65780","182","",""
"72.14.213.102","443","192.168.3.131","52201","TCP","60","6848","0","",""
"72.14.213.102","443","192.168.3.131","52202","TCP","60","6848","0","",""
"72.14.213.102","443","192.168.3.131","52201","TLSv1","1484","6848","1430","",""
"72.14.213.102","443","192.168.3.131","52201","TLSv1","667","6848","613","",""
"72.14.213.102","443","192.168.3.131","52202","TLSv1","1484","6848","1430","",""
"72.14.213.102","443","192.168.3.131","52202","TLSv1","667","6848","613","",""
"72.14.213.102","443","192.168.3.131","52203","TCP","60","6848","0","",""
"72.14.213.102","443","192.168.3.131","52204","TCP","60","6848","0","",""
"192.168.3.131","52201","72.14.213.102","443","TCP","54","65780","0","",""
"192.168.3.131","52202","72.14.213.102","443","TCP","54","65780","0","",""
"72.14.213.102","443","192.168.3.131","52203","TLSv1","1484","6848","1430","",""
"72.14.213.102","443","192.168.3.131","52203","TLSv1","667","6848","613","",""
"192.168.3.131","52203","72.14.213.102","443","TCP","54","65780","0","",""
"72.14.213.102","443","192.168.3.131","52204","TLSv1","1484","6848","1430","",""
"72.14.213.102","443","192.168.3.131","52204","TLSv1","667","6848","613","",""
"72.14.213.102","443","192.168.3.131","52206","TCP","60","6848","0","",""
"72.14.213.102","443","192.168.3.131","52205","TCP","60","6848","0","",""
"192.168.3.131","52204","72.14.213.102","443","TCP","54","65780","0","",""
"72.14.213.102","443","192.168.3.131","52205","TLSv1","1484","6848","1430","",""
"72.14.213.102","443","192.168.3.131","52205","TLSv1","667","6848","613","",""
"72.14.213.102","443","192.168.3.131","52206","TLSv1","1484","6848","1430","",""
"192.168.3.131","52205","72.14.213.102","443","TCP","54","65780","0","",""
"72.14.213.102","443","192.168.3.131","52206","TLSv1","667","6848","613","",""
"192.168.3.131","52206","72.14.213.102","443","TCP","54","65780","0","",""
"192.168.3.131","52201","72.14.213.102","443","TCP","54","65780","0","",""
"192.168.3.131","52207","72.14.213.102","443","TCP","66","8192","0","",""
"192.168.3.131","52203","72.14.213.102","443","TCP","54","65780","0","",""
"192.168.3.131","52208","72.14.213.102","443","TCP","66","8192","0","",""
"192.168.3.131","52202","72.14.213.102","443","TLSv1","137","65780","83","",""
"192.168.3.131","52202","72.14.213.102","443","TLSv1","136","65780","82","",""
"192.168.3.131","52204","72.14.213.102","443","TCP","54","65780","0","",""
"192.168.3.131","52209","72.14.213.102","443","TCP","66","8192","0","",""
"192.168.3.131","52205","72.14.213.102","443","TCP","54","65780","0","",""
"192.168.3.131","52210","72.14.213.102","443","TCP","66","8192","0","",""
"192.168.3.131","52206","72.14.213.102","443","TCP","54","65780","0","",""
"192.168.3.131","52211","72.14.213.102","443","TCP","66","8192","0","",""
"192.168.3.131","52202","72.14.213.102","443","TLSv1","139","65780","85","",""
"192.168.3.131","52202","72.14.213.102","443","TLSv1","129","65780","75","",""
"192.168.3.131","52202","72.14.213.102","443","TLSv1","131","65780","77","",""
"72.14.213.102","443","192.168.3.131","52202","TCP","60","9664","0","",""
"72.14.213.102","443","192.168.3.131","52201","TCP","60","6848","0","",""
"72.14.213.102","443","192.168.3.131","52207","TCP","66","5720","0","",""
"192.168.3.131","52201","72.14.213.102","443","TCP","54","65780","0","",""
"192.168.3.131","52207","72.14.213.102","443","TCP","54","65780","0","",""
"192.168.3.131","52207","72.14.213.102","443","TLSv1","236","65780","182","",""
"72.14.213.102","443","192.168.3.131","52203","TCP","60","6848","0","",""
"192.168.3.131","52203","72.14.213.102","443","TCP","54","65780","0","",""
"72.14.213.102","443","192.168.3.131","52202","TLSv1","296","9664","242","",""
"72.14.213.102","443","192.168.3.131","52202","TLSv1","99","9664","45","",""
"72.14.213.102","443","192.168.3.131","52208","TCP","66","5720","0","",""
"72.14.213.102","443","192.168.3.131","52209","TCP","66","5720","0","",""
"192.168.3.131","52202","72.14.213.102","443","TCP","54","65492","0","",""
"192.168.3.131","52208","72.14.213.102","443","TCP","54","65780","0","",""
"192.168.3.131","52209","72.14.213.102","443","TCP","54","65780","0","",""
"192.168.3.131","52208","72.14.213.102","443","TLSv1","448","65780","394","",""
"192.168.3.131","52209","72.14.213.102","443","TLSv1","448","65780","394","",""
"72.14.213.102","443","192.168.3.131","52204","TCP","60","6848","0","",""
"192.168.3.131","52204","72.14.213.102","443","TCP","54","65780","0","",""
"72.14.213.102","443","192.168.3.131","52205","TCP","60","6848","0","",""
"192.168.3.131","52205","72.14.213.102","443","TCP","54","65780","0","",""
"72.14.213.102","443","192.168.3.131","52210","TCP","66","5720","0","",""
"72.14.213.102","443","192.168.3.131","52211","TCP","66","5720","0","",""
"72.14.213.102","443","192.168.3.131","52206","TCP","60","6848","0","",""
"192.168.3.131","52206","72.14.213.102","443","TCP","54","65780","0","",""
"192.168.3.131","52210","72.14.213.102","443","TCP","54","65780","0","",""
"192.168.3.131","52211","72.14.213.102","443","TCP","54","65780","0","",""
"192.168.3.131","52210","72.14.213.102","443","TLSv1","448","65780","394","",""
"192.168.3.131","52211","72.14.213.102","443","TLSv1","448","65780","394","",""
"72.14.213.102","443","192.168.3.131","52202","TCP","60","9664","0","",""
"72.14.213.102","443","192.168.3.131","52202","TLSv1","297","9664","243","",""
"72.14.213.102","443","192.168.3.131","52202","TLSv1","1484","9664","1430","",""
"192.168.3.131","52202","72.14.213.102","443","TCP","54","65780","0","",""
"72.14.213.102","443","192.168.3.131","52202","TLSv1","1484","9664","1430","",""
"72.14.213.102","443","192.168.3.131","52202","TLSv1","929","9664","875","",""
"72.14.213.102","443","192.168.3.131","52202","TLSv1","922","9664","868","",""
"72.14.213.102","443","192.168.3.131","52202","TLSv1","111","9664","57","",""
"72.14.213.102","443","192.168.3.131","52202","TLSv1","1484","9664","1430","",""
"192.168.3.131","52202","72.14.213.102","443","TCP","54","65780","0","",""
"72.14.213.102","443","192.168.3.131","52202","TLSv1","535","9664","481","",""
"72.14.213.102","443","192.168.3.131","52202","TLSv1","110","9664","56","",""
"72.14.213.102","443","192.168.3.131","52202","TLSv1","1484","9664","1430","",""
"72.14.213.102","443","192.168.3.131","52202","TLSv1","313","9664","259","",""
"192.168.3.131","52202","72.14.213.102","443","TCP","54","65780","0","",""
"72.14.213.102","443","192.168.3.131","52202","TLSv1","111","9664","57","",""
"72.14.213.102","443","192.168.3.131","52202","TLSv1","1484","9664","1430","",""
"72.14.213.102","443","192.168.3.131","52202","TLSv1","1484","9664","1430","",""
"72.14.213.102","443","192.168.3.131","52202","TLSv1","929","9664","875","",""
"192.168.3.131","52202","72.14.213.102","443","TCP","54","65780","0","",""
"72.14.213.102","443","192.168.3.131","52207","TCP","60","6848","0","",""
"72.14.213.102","443","192.168.3.131","52202","TLSv1","1484","9664","1430","",""
"72.14.213.102","443","192.168.3.131","52202","TLSv1","1484","9664","1430","",""
"192.168.3.131","52202","72.14.213.102","443","TCP","54","65780","0","",""
"72.14.213.102","443","192.168.3.131","52202","TLSv1","1373","9664","1319","",""
"72.14.213.102","443","192.168.3.131","52202","TLSv1","111","9664","57","",""
"192.168.3.131","52202","72.14.213.102","443","TCP","54","64404","0","",""
"72.14.213.102","443","192.168.3.131","52202","TLSv1","1484","9664","1430","",""
"72.14.213.102","443","192.168.3.131","52202","TLSv1","1484","9664","1430","",""
"72.14.213.102","443","192.168.3.131","52202","TLSv1","1398","9664","1344","",""
"72.14.213.102","443","192.168.3.131","52202","TLSv1","1484","9664","1430","",""
"192.168.3.131","52202","72.14.213.102","443","TCP","54","65780","0","",""
"72.14.213.102","443","192.168.3.131","52207","TLSv1","1484","6848","1430","",""
"72.14.213.102","443","192.168.3.131","52207","TLSv1","667","6848","613","",""
"192.168.3.131","52207","72.14.213.102","443","TCP","54","65780","0","",""
"72.14.213.102","443","192.168.3.131","52202","TLSv1","1484","9664","1430","",""
"72.14.213.102","443","192.168.3.131","52202","TLSv1","1373","9664","1319","",""
"72.14.213.102","443","192.168.3.131","52202","TLSv1","110","9664","56","",""
"192.168.3.131","52202","72.14.213.102","443","TCP","54","65780","0","",""
"192.168.3.131","52207","72.14.213.102","443","TCP","54","65780","0","",""
"192.168.3.131","52212","72.14.213.102","443","TCP","66","8192","0","",""
"72.14.213.102","443","192.168.3.131","52202","TLSv1","1484","9664","1430","",""
"192.168.3.131","52202","72.14.213.102","443","TLSv1","129","65780","75","",""
"72.14.213.102","443","192.168.3.131","52202","TLSv1","1484","9664","1430","",""
"72.14.213.102","443","192.168.3.131","52202","TLSv1","150","9664","96","",""
"192.168.3.131","52202","72.14.213.102","443","TCP","54","65780","0","",""
"72.14.213.102","443","192.168.3.131","52208","TCP","60","6848","0","",""
"72.14.213.102","443","192.168.3.131","52202","TLSv1","1038","9664","984","",""
"72.14.213.102","443","192.168.3.131","52209","TCP","60","6848","0","",""
"72.14.213.102","443","192.168.3.131","52202","TLSv1","1087","9664","1033","",""
"72.14.213.102","443","192.168.3.131","52209","TLSv1","207","6848","153","",""
"72.14.213.102","443","192.168.3.131","52208","TLSv1","207","6848","153","",""
"192.168.3.131","52202","72.14.213.102","443","TCP","54","65780","0","",""
"192.168.3.131","52209","72.14.213.102","443","TLSv1","137","65624","83","",""
"72.14.213.102","443","192.168.3.131","52210","TCP","60","6848","0","",""
"192.168.3.131","52208","72.14.213.102","443","TLSv1","137","65624","83","",""
"72.14.213.102","443","192.168.3.131","52211","TCP","60","6848","0","",""
"72.14.213.102","443","192.168.3.131","52211","TLSv1","207","6848","153","",""
"192.168.3.131","52211","72.14.213.102","443","TLSv1","137","65624","83","",""
"192.168.3.131","52209","72.14.213.102","443","TCP","54","65624","0","",""
"192.168.3.131","52213","72.14.213.102","443","TCP","66","8192","0","",""
"192.168.3.131","52208","72.14.213.102","443","TCP","54","65624","0","",""
"192.168.3.131","52214","72.14.213.102","443","TCP","66","8192","0","",""
"72.14.213.102","443","192.168.3.131","52210","TLSv1","207","6848","153","",""
"192.168.3.131","52202","72.14.213.102","443","TLSv1","129","65780","75","",""
"192.168.3.131","52202","72.14.213.102","443","TLSv1","125","65780","71","",""
"192.168.3.131","52210","72.14.213.102","443","TLSv1","137","65624","83","",""
"192.168.3.131","52211","72.14.213.102","443","TCP","54","65624","0","",""
"192.168.3.131","52215","72.14.213.102","443","TCP","66","8192","0","",""
"192.168.3.131","52202","72.14.213.102","443","TLSv1","141","65780","87","",""
"192.168.3.131","52210","72.14.213.102","443","TCP","54","65624","0","",""
"192.168.3.131","52202","72.14.213.102","443","TLSv1","134","65780","80","",""
"72.14.213.102","443","192.168.3.131","52207","TCP","60","6848","0","",""
"192.168.3.131","52207","72.14.213.102","443","TCP","54","65780","0","",""
"72.14.213.102","443","192.168.3.131","52212","TCP","66","5720","0","",""
"192.168.3.131","52212","72.14.213.102","443","TCP","54","65780","0","",""
"192.168.3.131","52212","72.14.213.102","443","TLSv1","448","65780","394","",""
"72.14.213.102","443","192.168.3.131","52209","TLSv1","99","6848","45","",""
"192.168.3.131","52209","72.14.213.102","443","TCP","54","0","0","",""
"72.14.213.102","443","192.168.3.131","52208","TLSv1","99","6848","45","",""
"72.14.213.102","443","192.168.3.131","52211","TLSv1","99","6848","45","",""
"192.168.3.131","52208","72.14.213.102","443","TCP","54","0","0","",""
"192.168.3.131","52211","72.14.213.102","443","TCP","54","0","0","",""
"72.14.213.102","443","192.168.3.131","52209","TCP","60","6848","0","",""
"72.14.213.102","443","192.168.3.131","52213","TCP","66","5720","0","",""
"72.14.213.102","443","192.168.3.131","52208","TCP","60","6848","0","",""
"192.168.3.131","52213","72.14.213.102","443","TCP","54","65780","0","",""
"192.168.3.131","52213","72.14.213.102","443","TLSv1","448","65780","394","",""
"72.14.213.102","443","192.168.3.131","52214","TCP","66","5720","0","",""
"192.168.3.131","52214","72.14.213.102","443","TCP","54","65780","0","",""
"192.168.3.131","52214","72.14.213.102","443","TLSv1","448","65780","394","",""
"72.14.213.102","443","192.168.3.131","52202","TLSv1","110","9664","56","",""
"72.14.213.102","443","192.168.3.131","52202","TLSv1","1086","9664","1032","",""
"192.168.3.131","52202","72.14.213.102","443","TCP","54","64692","0","",""
"72.14.213.102","443","192.168.3.131","52202","TLSv1","1484","9664","1430","",""
"72.14.213.102","443","192.168.3.131","52202","TLSv1","1484","9664","1430","",""
"72.14.213.102","443","192.168.3.131","52202","TLSv1","720","9664","666","",""
"72.14.213.102","443","192.168.3.131","52210","TLSv1","99","6848","45","",""
"72.14.213.102","443","192.168.3.131","52215","TCP","66","5720","0","",""
"72.14.213.102","443","192.168.3.131","52211","TCP","60","6848","0","",""
"72.14.213.102","443","192.168.3.131","52210","TCP","60","6848","0","",""
"72.14.213.102","443","192.168.3.131","52202","TCP","60","9664","0","",""
